id,name,host_name,host_is_superhost,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,beds,price,review_scores_rating
640062,Apartment with garden + 2 bikes,Liz,f,Watergraafsmeer,Watergraafsmeer,,1,$120.00,94
641875,Adam Canal Center- /long stay ready.,Steve,t,Grachtengordel,Centrum-West,,1,$58.00,97
642190,Cute Condo in heart of Amsterdam,Ben,f,Grachtengordel,Centrum-West,,1,$139.00,91
648503,Sunny Apartm canal + roof terrace,Peter,t,Grachtengordel,Centrum-West,,1,$110.00,98
648826,Cozy apartment centre first canal,Marcel,f,Grachtengordel,De Pijp - Rivierenbuurt,,1,$150.00,96
650232,Most popular neighbourhood of A'Dam,Xander,f,De Pijp,De Pijp - Rivierenbuurt,,0,$79.00,91
652575,Lovely apartment in dynamic Pijp for rent!,Meltem,f,De Pijp,De Pijp - Rivierenbuurt,,0,$120.00,89
652660,Sunny apartment with canal view,Odette,f,Oud-West,De Baarsjes - Oud-West,,1,$115.00,100
652888,My perfect spot next to the Jordaan,Renee,t,Frederik Hendrikbuurt,Westerpark,,1,$93.00,90
653459,"VeryBig luxurious family house A""dam free parking",Derk,f,Buitenveldert-West,Buitenveldert - Zuidas,,5,$210.00,100
653596,Characteristic canalhouse near Leidse square!,Jeroen,f,Oud-West,De Baarsjes - Oud-West,,1,$140.00,93
654931,"A-location, ensuite bathroom, centre - Milkmaid -",Matthijs,t,De Wallen,Centrum-West,,1,$74.00,97
655216,A-location ensuite bathroom centre 'Pearl Earring',Matthijs,t,De Wallen,Centrum-West,,1,$74.00,97
656268,"Style, History & Design - 2 Bedrm",Gerard,f,Nieuwmarkt en Lastage,Centrum-Oost,,2,$150.00,95
658049,Ground floor,Marfi,f,Oud-West,De Baarsjes - Oud-West,,2,$160.00,86
660856,Large 4 floor art-filled family-friendly townhouse,Maaike,f,Watergraafsmeer,Watergraafsmeer,,6,$325.00,96
663390,120m2 luxurious house with a garden,Anna & Derk,f,Watergraafsmeer,Oud-Oost,,2,$163.00,98
663697,Boutique luxe apt. at PRINSENGRACHT,Merian,f,Grachtengordel,Centrum-Oost,,2,$350.00,96
664697,Design Waterfront flat near station,Alicia,f,,Oud-Noord,,1,$87.00,85
665250,Artists house with two gardens.,Marcus,f,De Pijp,De Pijp - Rivierenbuurt,,2,$139.00,
666142,"Lovely, Spacious appartment!",Mark,f,Oud-West,De Baarsjes - Oud-West,,2,$120.00,93
667305,"Green, sportive experience in A'dam",Fred Alexander,f,Oostzanerwerf,Noord-West,,1,$146.00,100
667333,Apartment in centre of Amsterdam,Paul,f,Jordaan,Centrum-West,,1,$147.00,94
667928,"Cozy, unique apartment in Jordaan",Jasper & Joline,f,Jordaan,Centrum-West,,1,$174.00,97
669729,"House in city centre, sunny garden",Jorrien,f,De Pijp,De Pijp - Rivierenbuurt,,1,$129.00,97
670745,Spacious Apartment - Max 4 pers + FREE Fast WiFi,Han,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,1,$183.00,96
670828,Beautiful & Artistic APT | CITY CENTRE!,Inez,f,Jordaan,De Baarsjes - Oud-West,,1,$190.00,96
673453,Long term rent: Spacious 4 room apartment,Bram,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,3,$150.00,95
675886,"Lovely a'dam, groundfloor, garden",Loes En Jurjen,f,Oud-West,De Baarsjes - Oud-West,,1,$69.00,95
676922,Central A'dam 4p 2bedr,Geeske,f,Oud-West,Westerpark,,2,$100.00,92
678067,"Central, cosy, beautiful apartment",Orhan,f,Oud-West,De Baarsjes - Oud-West,,2,$111.00,90
678393,Peaceful and Central at home,Tjitske,f,Oostelijke Eilanden en Kadijken,Centrum-Oost,,1,$150.00,92
679838,Penthouse with terrace in centrum,Bastiaan,f,Nieuwmarkt en Lastage,Centrum-Oost,,1,$295.00,99
680137,Walking Distance Waterlooplein,Friso,f,Nieuwmarkt en Lastage,Centrum-Oost,,2,$200.00,
683431,Nice Room near to RAI and downtown,Ned,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,1,$95.00,93
685990,Room privacy near centre Amsterdam,Nadia,f,Slotermeer-Noordoost,Geuzenveld - Slotermeer,,2,$65.00,96
686018,"Cosy, quiet apartment near Vondelpark",Tanja,f,Oud-West,De Baarsjes - Oud-West,,2,$108.00,92
689623,City beach apartment,Katinka,f,Oostelijke Eilanden en Kadijken,Centrum-Oost,,1,$120.00,94
690757,SPACIOUS LOFT in 17C CANAL MANSION,Gijs,f,De Wallen,Centrum-West,,2,$185.00,90
693432,Luxury canal-apartment Amsterdam,Yke,t,Grachtengordel,Centrum-West,,2,$250.00,97
693675,2 rooms in beautiful appartment near Vondelpark,Susanne,f,Oud-West,De Baarsjes - Oud-West,,2,$95.00,95
694850,Quiet room in Amsterdam Center,Mirjam,t,De Wallen,Centrum-West,,1,$70.00,96
696113,Green oasis only 15 min from Station.,Daniel,f,Oost,IJburg - Zeeburgereiland,,4,$120.00,95
698672,Cosy and stylish flat in Oud-West for cat lovers,Miriam,f,Oud-West,De Baarsjes - Oud-West,,1,$98.00,96
699991,Friendly ap. near centre Amsterdam,Mercy,f,Spaarndammer en Zeeheldenbuurt,Westerpark,,0,$95.00,93
700797,"Museum Suite, near Leidse Square",Family,t,Oud-West,De Baarsjes - Oud-West,,2,$175.00,98
700993,Lovely apartment South A'dam (RAI),Marloes,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,1,$90.00,92
702120,Comfortable apartment near city centre,Mart,f,Oud-West,Westerpark,,1,$136.00,96
702894,"Cozy and light in Bos en Lommer, 96 m²",Elmar,t,Bos en Lommer,Bos en Lommer,,4,$240.00,97
703616,Oud West Vondelpark Centre Jordaan,Ergun,f,Oud-West,De Baarsjes - Oud-West,,1,$150.00,100
703716,Appartment 5 min from Vondelpark & Roofterrace!!!,Ellen,f,Oud-West,De Baarsjes - Oud-West,,4,$132.00,83
705423,luxe apartment in amsterdam city,Willem,f,Grachtengordel,Centrum-Oost,,1,$219.00,93
705509,Amsterdam Sweet Unit Museumplein,Michael,f,,Zuid,,1,$110.00,91
705935,Unique spacious family home in the Jordaan,Barbara,f,Jordaan,Centrum-West,,10,$275.00,96
708528,Independent Studio in 'De Pijp',Jeremie,t,De Pijp,De Pijp - Rivierenbuurt,,1,$90.00,97
711952,Cozy Spacious Clean Stylish Quiet in Lively Pijp,Diederik,f,De Pijp,De Pijp - Rivierenbuurt,,1,$311.00,97
713557,Light apartment in Old-West nearby the Vondelpark,Tara,f,Oud-West,De Baarsjes - Oud-West,,1,$121.00,100
713715,Warm & Romantic apt in De Jordaan,Nienke,f,Jordaan,Centrum-West,,1,$149.00,100
714243,Cozy houseboat near Vondelpark!,Hanne,f,Oud-West,De Baarsjes - Oud-West,,1,$99.00,98
714884,"Sunny, Elegant, Spacious apartment in the Centre",Lisette,f,Weesperbuurt en Plantage,Centrum-Oost,,1,$130.00,98
716781,Cozy app. @ Vondelpark (Oud-Zuid),Melissa,f,Hoofddorppleinbuurt,Zuid,,1,$110.00,96
719623,Canal house right in the Jordaan (center),Barbara,f,Westelijke Eilanden,Centrum-West,,3,$156.00,92
721291,Sunny apt great location free bikes,Katarina,t,Oud-West,Westerpark,,2,$72.00,95
721897,Spacious and cozy apartment close to Westerpark,Anouk & Ivo,f,Oud-West,Westerpark,,1,$149.00,
724346,Luxury design appt - Centre De Pijp,Daphne,f,De Pijp,De Pijp - Rivierenbuurt,,1,$108.00,93
728144,Beautiful loft in center Amsterdam,Aren,t,Grachtengordel,Centrum-Oost,,4,$175.00,98
728145,Superb loft apartment in de Pijp!,Martijn,t,De Pijp,De Pijp - Rivierenbuurt,,1,$250.00,100
728713,Fantastic studio Amsterdam Centr,Jeroen,f,Weesperbuurt en Plantage,Centrum-Oost,,1,$85.00,90
729260,Great location modern apartment,Martin,t,Jordaan,Centrum-West,,1,$145.00,93
729317,Suite 2 Stay - studio Beautiful Barok - canal area,Laurens En Petra,f,Grachtengordel,Centrum-Oost,,1,$75.00,94
730916,Bed & Breakfast in Oud West Area,Santiago & Tony,t,Frederik Hendrikbuurt,Westerpark,,0,$75.00,94
730965,Cosy apartment in upcoming Oost!,Marjanne,f,Indische Buurt,Oud-Oost,,1,$99.00,92
731834,Bright Design Apt | Artful Stay,Sharon,f,Oud-West,De Baarsjes - Oud-West,,2,$280.00,97
733654,FAMILY HOME WITH SUNNY PRIVATE GARDEN IN CENTER,Geerke,f,Oostelijke Eilanden en Kadijken,Centrum-Oost,,2,$150.00,100
740003,Fantastic apartment in Amsterdam's best area,Denise En Elmer,f,Oud-West,De Baarsjes - Oud-West,,1,$40.00,99
740616,Private Room at our LoveNest in Amsterdam,Patricia And Carlos,t,Weesperbuurt en Plantage,Centrum-Oost,,1,$99.00,96
740995,Love Nest for rent in the center!!!,Patricia And Carlos,t,Weesperbuurt en Plantage,Centrum-Oost,,2,$111.00,92
741043,Modern  stylish villa: My Amsterdam Houseboat,Nicole,f,Oud-West,Westerpark,,3,$399.00,97
741398,Cosy/Creative/Canal Apt for 2/3 p,Marjo,f,Grachtengordel,Centrum-West,,2,$175.00,97
742160,Sailing ship Amsterdam center,Petra,f,Oostelijke Eilanden en Kadijken,Centrum-Oost,,24,$206.00,96
742634,"Best Deal, City Center!!",Zahra,f,Grachtengordel,Centrum-Oost,,2,$150.00,98
744158,Kiki's Loft Apartment,City Apartments Amsterdam,f,Grachtengordel,Centrum-Oost,,2,$165.00,95
744386,Kiki's Garden View Apartment 01,City Apartments Amsterdam,f,Grachtengordel,Centrum-Oost,,2,$302.00,96
744520,Kiki's Garden View Apartment 02,City Apartments Amsterdam,f,Grachtengordel,Centrum-Oost,,2,$307.00,90
744574,Kiki's Penthouse Apartment,City Apartments Amsterdam,f,Grachtengordel,Centrum-Oost,,2,$307.00,96
744659,Private luxury B&B near Amstel,Kristel,t,Oosterparkbuurt,Oud-Oost,,1,$116.00,99
746067,beautiful apartment in canal house,Barbara,f,Westelijke Eilanden,Centrum-West,,1,$136.00,94
746807,Spacious apt in great neighbourhood,Paul,f,De Pijp,De Pijp - Rivierenbuurt,,1,$130.00,94
747847,nice cozy room near Vondelpark,Susanne,f,Oud-West,De Baarsjes - Oud-West,,1,$60.00,94
754020,Spacious Sunny Apartment - 4p,Hf,t,Rivierenbuurt,De Pijp - Rivierenbuurt,,2,$219.00,97
754524,Beautiful apartment with big garden,Patrick,f,Oud-West,De Baarsjes - Oud-West,,1,$149.00,88
754613,Canal house - Heart of Amsterdam,Take & Eline,t,Nieuwmarkt en Lastage,Centrum-Oost,,3,$199.00,99
755431,A special spot near the Jordaan ideal for two,Anna And Robert,t,Oud-West,De Baarsjes - Oud-West,,2,$110.00,98
755982,Bright & Cosy Canal View Apartment,Christine,f,Jordaan,Centrum-West,,1,$89.00,88
758475,"Central apartment 50m2, Old West Jordaan.",Mathi,f,Oud-West,De Baarsjes - Oud-West,,1,$100.00,95
758600,"Luxurious, Spacious and light 130m2",Minne,f,Oud-West,De Baarsjes - Oud-West,,2,$235.00,94
759060,Spacious delightful Canalhouse,Ingo & Marlies,t,Grachtengordel,Centrum-West,,2,$346.00,99
759299,beautiful spacious appartment near Vondelpark,Susanne,f,Oud-West,De Baarsjes - Oud-West,,5,$225.00,96
759402,Spacious design apt. | Centre A'dam,Fleur,f,Oud-West,De Baarsjes - Oud-West,,2,$180.00,98
760074,"Nice Apartment 50m2, East Side!",Dorien,f,Indische Buurt,Oostelijk Havengebied - Indische Buurt,,0,$90.00,97
760599,Private guest apartment on a shared boat,Simon,f,Grachtengordel,Centrum-Oost,,4,$228.00,92
761411,40% discount A'dam Apartment - Clean Quiet Safe,Xsjong,t,Nieuwendam-Noord,Noord-Oost,,1,$42.00,95
768274,LOFT at Canal : special fall-break & ADE price!,J & R,f,Westelijke Eilanden,Centrum-West,,0,$221.00,96
768737,"Room, brandnew luxurious houseboat",Nicole,f,Oud-West,Westerpark,,1,$109.00,96
770281,Fantastic 100m2 apartment. Top loca,Alexandra,f,Museumkwartier,Zuid,,2,$135.00,91
771217,Lovely Amsterdam Houseboat,Danielle,f,Oud-Zuid,Zuid,,6,$250.00,100
771343,City Centre Room with En-Suite Shower and Terrace,Marcel,t,Jordaan,Centrum-West,,1,$59.00,98
771758,Nice and Cozy Room Offered in Amsterdam,Gianni,t,Slotervaart,Slotervaart,,1,$45.00,91
772511,Charming monument in the Jordaan,Maurits,f,Jordaan,Centrum-West,,1,$130.00,99
774714,"Jordaan, the Heart of Amsterdam",Lucia,f,Jordaan,Centrum-West,,1,$66.00,85
775655,the Boathouse bed&bike A'dam centre,Karin,f,Nieuwmarkt en Lastage,Centrum-Oost,,1,$80.00,92
776288,Amsterdam Studio Garden Museumplein,Michael,f,,Zuid,,2,$120.00,90
778820,"Spacious, bright and comfortable",Co,f,Oud-West,De Baarsjes - Oud-West,,1,$110.00,100
779175,Sleep on board of our ship in North Amsterdam,Henri,f,,Westerpark,,32,$83.00,91
779297,Lovely apartment near city centre,Sevgi,f,De Pijp,De Pijp - Rivierenbuurt,,3,$176.00,87
780674,Beautiful apartment in city centre,Bas,f,Nieuwmarkt en Lastage,Centrum-Oost,,0,$159.00,98
780873,Design apartment nearby the Amstel,Peggy,f,Oosterparkbuurt,Watergraafsmeer,,2,$165.00,99
781253,9-STREETS apartment in A'dam Wolvenstraat,Pieter,f,,Centrum-West,,1,$118.00,87
782254,Apartment for FAMILIES in city center | 4P,Daniela,f,Amsterdam Centrum,Centrum-West,,3,$399.00,93
783348,Your perfect getaway in Amsterdam,Chanine,t,,Gaasperdam - Driemond,,1,$90.00,99
784277,Lovely Cozy Place in De Baarsjes!,Ahmed,f,Oud-West,De Baarsjes - Oud-West,,1,$160.00,100
784644,Great apartment Oud West close to foodhallen***,Roelof,f,,De Baarsjes - Oud-West,,1,$118.00,96
785432,Amsterdam Houseboat 'Centre',Nathalie,t,Nieuwmarkt en Lastage,Centrum-Oost,,3,$200.00,95
787331,Cozy design apartment in Amsterdam!,Tanne,f,Oud-Zuid,Zuid,,1,$110.00,90
789630,apartment near center Amsterdam,Kim,f,Bos en Lommer,Bos en Lommer,,2,$125.00,93
789743,Groundfloor Lofty Apt | Artful Stay,Sharon,f,Oud-West,De Baarsjes - Oud-West,,3,$282.00,97
791621,Gorgeous Apartment near Vondelpark,Julius,f,Hoofddorppleinbuurt,Zuid,,3,$99.00,87
793499,Spacious apartment in trendy Baarsjes (2 - 4 pers),Christiaan,f,Oud-West,De Baarsjes - Oud-West,,3,$125.00,97
793845,Knus en gezellig appartement,Anita,f,Oud-West,Bos en Lommer,,1,$80.00,98
794322,Romantic Houseboat in the center,Lydia,t,Nieuwmarkt en Lastage,Centrum-Oost,,1,$160.00,95
794927,NEW! cozy and private Amsterdam studio for two,Stephanie,f,Indische Buurt,Oostelijk Havengebied - Indische Buurt,,1,$75.00,94
798189,PERFECT LOCATION FOR TNW,Daan,f,,Westerpark,,2,$175.00,95
798941,Luxurious apartment 72m2 in Pijp,Mark,f,De Pijp,De Pijp - Rivierenbuurt,,1,$150.00,77
800723,mediterranean ambiance appartment,Hinde,f,Oud-West,De Baarsjes - Oud-West,,0,$150.00,97
801544,Charlie + Coco's Apartment,Charlie,f,De Pijp,De Pijp - Rivierenbuurt,,2,$150.00,91
802052,Sleeping in a unique ship in the center of A'dam!,Peter,t,Weesperbuurt en Plantage,Centrum-Oost,,1,$45.00,98
807269,Stylish Loft with a Balcony - Couples retreat,Titia,f,Oud-West,De Baarsjes - Oud-West,,2,$144.00,98
809026,Boss,Manuel,t,De Wallen,Centrum-West,,2,$119.00,96
810730,"Spacious, modern loft in historic city centre",Annemieke,f,Nieuwmarkt en Lastage,Centrum-Oost,,2,$349.00,100
817058,The Best 2-Floor CANAL Apartment!,Niels & Sofia,f,,De Baarsjes - Oud-West,,3,$200.00,95
817716,Modern apt with canal and park view,Simon,f,Frederik Hendrikbuurt,Westerpark,,1,$132.00,99
818079,Authentic houseboat with privacy and comfort,Otto,t,Zeeburg,Oostelijk Havengebied - Indische Buurt,,1,$126.00,97
818085,La Vie En Rose B&B Amsterdam Center large Suite 2,Christa & Yvon,f,Amsterdam Centrum,Centrum-West,,1,$65.00,96
818881,CANAL  APTM. WITH GARDEN IN CENTRE,Liesbeth,f,Grachtengordel,Centrum-Oost,,1,$122.00,93
820692,Cosy apartment next to Dam Square,Liesbeth,f,Amsterdam Centrum,Centrum-West,,1,$85.00,94
823448,Stylish apartment for 4 persons with large garden,Martien En Horacio,f,Oud-West,De Baarsjes - Oud-West,,2,$239.00,100
829306,Very charming home and lush garden!,Martijn & Maaike,f,Oud-West,De Baarsjes - Oud-West,,3,$193.00,100
833641,Apt & Garden in the Pijp near RAI,Dominique,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,1,$60.00,96
833975,"Spacious, bright apartment near RAI",Myrna,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,3,$150.00,
834156,180m2 Loft in former Monastry with garden @Pijp,Floris,f,De Pijp,De Pijp - Rivierenbuurt,,4,$200.00,93
834233,"B&B Mondriaan, bright and modern studio",Margot,f,Nieuwmarkt en Lastage,Centrum-Oost,,2,$125.00,98
835550,Spacious Apt in the Rivierenbuurt,Eva,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,1,$115.00,83
835627,Occasional availability Centre Apt,Dorine,f,Weesperbuurt en Plantage,Centrum-Oost,,6,$180.00,100
840346,Very cosy apt at top location,Kim,f,De Pijp,De Pijp - Rivierenbuurt,,1,$85.00,98
840628,Spacious apartment 60m2 for couple!,Fernando,f,Oud-West,De Baarsjes - Oud-West,,1,$79.00,100
842774,Spacious apartment! Great location!,Amy,t,Weesperbuurt en Plantage,Centrum-Oost,,2,$306.00,94
846458,Large charming house A'dam centre,Anne-Cecile & Jeroen,f,Oud-West,De Baarsjes - Oud-West,,2,$300.00,96
847093,Lovely apartment @Vondelpark for families,Brenda,f,Oud-West,De Baarsjes - Oud-West,,5,$150.00,94
847730,"Bright "" feel good"" apartment",Leoni,f,Oud-West,De Baarsjes - Oud-West,,1,$165.00,99
849993,Central design apt in pretty street,Esmé,f,Oud-West,De Baarsjes - Oud-West,,1,$190.00,94
851044,HOUSEBOAT NOVA 80m2 + FREE BIKES,Nova Team,f,Oud-Zuid,Zuid,,2,$102.00,95
853645,Perfect location bright cosy appt!,Joyce,f,Museumkwartier,Zuid,,2,$800.00,96
854328,Lovely top 2 floors. Canal view. 3 bedr. 2 bathr.,Family Of 5,t,Frederik Hendrikbuurt,Westerpark,,4,$187.00,96
862432,Apartment in city centre (Jordaan),Jorien,f,Jordaan,Centrum-West,,1,$109.00,97
863877,Beautiful apartment in city centre,Niels,f,Grachtengordel,Centrum-Oost,,1,$175.00,96
865328,Sunny apartment Amsterdam Zuid behind Museumsquare,Trinette,t,Museumkwartier,Zuid,,3,$120.00,98
866523,luxurious double room apartment,Regilio,f,,Slotervaart,,1,$80.00,100
870225,Spacious apartment in 'Pijp' area,Tom,f,De Pijp,De Pijp - Rivierenbuurt,,2,$180.00,95
870342,*Comfortable apartment close to city center*,Martijn,f,Oosterparkbuurt,Oud-Oost,,1,$110.00,100
874057,Bright apt in center with canal view and king bed!,Joris,f,Oud-West,De Baarsjes - Oud-West,,1,$139.00,93
874076,The Weavery Boutique Bed&Breakfast2,Driss And Bettina,t,Grachtengordel,Centrum-Oost,,1,$135.00,100
874315,"Private, quiet room in old center",William,f,Grachtengordel,Centrum-Oost,,2,$117.00,95
874340,The Room Upstairs - Free parking,Marta,t,Oostzanerwerf,Noord-West,,2,$77.00,91
874688,5 BR apartment / Quiet / Garden,Alan,f,Oosterparkbuurt,Oud-Oost,,8,$359.00,96
877702,The Weavery Boutique Bed&Breakfast1,Driss And Bettina,t,Grachtengordel,Centrum-Oost,,2,$160.00,100
879986,Spacious room with private bathroom,Stef,t,Rivierenbuurt,De Pijp - Rivierenbuurt,,2,$89.00,94
881558,Big room (& big bathroom) in canalhouse,Jeroen,f,Grachtengordel,Centrum-Oost,,1,$120.00,97
884070,ArtPark B&B,Benjamim,f,Bos en Lommer,Bos en Lommer,,1,$130.00,90
886192,Luxurious and spacious mobile home,Bjorn,f,,Noord-Oost,,3,$90.00,93
886606,Art apartment Amsterdam,Benjamim,f,Bos en Lommer,Bos en Lommer,,1,$120.00,96
890288,Lux 2-bed aprt + 2 bath + 2 terrace,Cindy,f,Hoofddorppleinbuurt,De Baarsjes - Oud-West,,2,$185.00,96
890355,Apartment near city centre + canals,Zehra,f,Spaarndammer en Zeeheldenbuurt,Westerpark,,1,$188.00,94
891337,Unique view on the Herengracht,Chan,f,Grachtengordel,Centrum-Oost,,2,$226.00,
892937,Bright & spacious apt central A'dam,Rudolf,f,Amsterdam Centrum,Centrum-Oost,,1,$239.00,94
893203,Room in modern apartment with rooftop terrace,Michaël,f,Oud-West,De Baarsjes - Oud-West,,1,$68.00,97
895792,Spacious 2Bed apt in REDLIGHT district,Kiki,f,De Wallen,Centrum-West,,1,$250.00,96
896368,Comfortabel 2p. appt. in de Pijp,Roy,f,De Pijp,De Pijp - Rivierenbuurt,,1,$150.00,97
901789,Trendy apartment in Oud-West,Bastian,t,Oud-West,De Baarsjes - Oud-West,,1,$120.00,98
906446,A cosy Bed and Breakfast in A'dam.,Vivian,f,Buitenveldert-West,Buitenveldert - Zuidas,,1,$59.00,88
907742,Private getaway Citycentre Adam,Karin,t,Oud-West,De Baarsjes - Oud-West,,1,$85.00,96
916096,Big central Jordaan apt + rooftop!,Nathalie,f,Jordaan,Centrum-West,,3,$210.00,92
916850,"Urban Villa, bright and spacious!",Angela,f,Tuindorp Oostzaan,Noord-West,,4,$245.00,98
917851,Luxury apartment near RAI (in Pijp),Marjet,f,Rivierenbuurt,De Pijp - Rivierenbuurt,,2,$105.00,98
917955,Cute apartment with big garden,Silvy,f,Spaarndammer en Zeeheldenbuurt,Westerpark,,1,$125.00,
919131,Spacious family house in city centre,Guido,f,Museumkwartier,Zuid,,4,$399.00,99
920560,The Guestroom in Amsterdam,Marit & Victor,t,Watergraafsmeer,Watergraafsmeer,,2,$150.00,98
920865,2 KM from Anne Frank house /Jordaan / Canals,Carla,t,Bos en Lommer,Bos en Lommer,,0,$125.00,94
922441,Fully equipped apartment Amsterdam + Roofterrace,Bart,f,De Pijp,De Pijp - Rivierenbuurt,,1,$139.00,95
923247,House with garden in quite oud-zuid,Arija,f,Stadionbuurt,Zuid,,1,$200.00,96
927119,Charming topfloor flat @ Vondelpark,Ruurd,f,Oud-Zuid,Zuid,,2,$200.00,98
929281,Design apt 10 min from Dam Square,Lieke,f,,De Baarsjes - Oud-West,,1,$150.00,94
931270,Houseboat: Our little paradise in Amsterdam,Karin,f,Oud-Zuid,Zuid,,1,$75.00,95
932227,Spacious & central appt + private roof terrace!,Lotte,f,Oud-West,De Baarsjes - Oud-West,,1,$119.00,98
933737,Authentic modern garden family apt. 120m2,Hiske & Erik,f,Oosterparkbuurt,Oud-Oost,,6,$110.00,97
934060,"LOTUS, Classic Dutch Saling Barge",Olaf & Nicci,t,Buiksloterham,Oud-Noord,,18,$500.00,96
937635,The A'dam experience! Spacious Loft,Leontine,f,Oud-West,De Baarsjes - Oud-West,,4,$175.00,93
938669,2 private floors near Rijksmuseum,Mulan,t,Grachtengordel,Centrum-Oost,,4,$185.00,97
939211,Cozy apartment + bikes Westerpark,Marijke,f,,Westerpark,,1,$130.00,98
939698,Child friendly classic houseboat,Marijke,f,Zeeburg,Oostelijk Havengebied - Indische Buurt,,4,$195.00,97
